text_clean;polarity
peduli kemanusiaan;positive
awd   gini saja deh beli produk usa ada faedah apa buat orang palestina bisa ngeblow up kasus mereka tidak bisa ngebuat orang di seluruh dunia  tahu tentang kejadian asli tidak bisa ngebuat tiktokersinfluencer mualaf krna konflik palestina  tahu tidak kalau orang palestina sndiri punacirestana;positive
pendekatakan kemanusiaan solusi problem palestina    banyak cara yang dapat dilakukan dalam menyelesaikan konflik global yang ada di belaha  baca selengkapnya    tanggal   november lintasbatasnews;negative
korban jiwa kita harus bersatu dan mendukung perdamaian di antara kedua belah pihak semoga konflik ini segera berakhir dan rakyat palestina serta israel dapat hidup dalam keadaan aman dan tenteramcwedagyeom;negative
awd   coba lihat interview orang palestina mereka sendiri yang minta biar konflik mereka di up di saya ig twitter dll walau mereka  tahu itu milik usa sosmed okelah  masih ada manfaat bwt mereka lah beli barang produk dari usa bermanfaat apa bwt orang palestinaaulamedia;positive
bela palestina bukan hanya soal keadilan;positive
jadi ya well menurut saya sih totally wrong kalau dibilang masalah ras atau agama ya menurut akusih ini karena kurang adanya info perlu diakui juga memang kalah sorot sama konflik palestina yang masuknya skala global dan juga tentunya karena ketidakbecusan aparat negarayudabasuki;negative
kemarin pas nonton podcast yang disitu ada ust felix siau membahas konflik israelpalestina disitu sang ustad bilang bahkan dulu zaman nabi ada juga sahabat yang belum nikahnikah iseng lah saya mencari nya ada ketemu satu jawaban saja sihkodim;negative
makanya kalau disalahin begitu tidak terima saya sudah usaha biar stay up to date sama konflik lain;negative
airlangga di ktt tidak virtual;neutral
bahas perdamaian dunia;neutral
ima        abros  maka kita perlu benarbenar jernih menyikapi konflik palestina   jangan sampai kita justru menambah permasalahan baru 🌷;positive
belum lama pernah cerita soal ini sama temen pas lagi ngomongin konflik di palestina;positive
makanya bersyukur lah masih bisa nyaman hidup di negara indonesia;positive
paus fransiskus sebut konflik israelpalestina telah berubah menjadi terorisme;neutral
indonesiayunani sepakat dukung penyelesaian konflik israelpalestina;positive
perlawanan kepada zionism yang dilakukan kelompok yahudi seperti  ini adalah salah satu bukti bhw  konflik israelpalestina adalah konflik politik;negative
winda penjahat perang atas konflik palestina adalah israel yakni para pm dan petinggi mileternya serta pemimpin hamas dan komandannya;negative
alihalih membingkai konflik di palestina sebagai konflik agama;positive
senada dengan  dan  tentang konflik palestina  israel;positive
ketua umum pengurus besar nahdlatul ulama pbnu kh yahya cholil staquf menilai konflik israel terhadap palestina bukanlah perang soal agama dia menegaskan bahwa apa yang terjadi antara palestina dan israel menyangkut persoalan kemanusiaan;positive
dua organisasi islam terbesar di indonesia;positive
sebagian masyarakat indonesia memandang konflik palestina  israel sebagai konflik agama membingkai konflik di palestina sbgai konflik agama juga kontraproduktif untuk mewujudkan perdamaian;positive
namun;neutral
keterlibatan pbb dalam menyelesaikan konflik israelpalestina berawal dari dikeluarkannya resolusi majelis umum pbb  yang disusul dengan resolusiresolusi pbb lainnyasithiaisyah;negative
pengusiran amp  kondisi hidup yang sulit banyak warga palestina tlh diusir dari rumah mereka a tinggal dalam kondisi yang sulit di bawah pengawasan isrel mereka menghadapi pembatasan pergerakan;negative
indonesia sangat mengecam krisis konflik yang terjadi di gaza palestina;positive
wd   partaisocmed tidak ikutan dia tidak mau ngurusin konflik palestinajuraganan;negative
alonely betul papua saja banyak yang kurang gizi ngapain mikirin palestina;positive
begini lah kelakuan semua pendukung zionist israhell atau si pengecut penghamba kehidupan dunia;neutral
dari produk oracle kami untuk membantu meringankan penderitaan di daerah konflik ini semoga bantuan ini dapat memberikan manfaat yang besar bagi masyarakat palestina dan israel yang sedang menghadapi masa sulitisamwijaya;negative
wkwkwk kamu ini orang ribet  pertanyaan saya;negative
sayang sekali saya bukan tokoh masyarakat;negative
ini profil aktris korea selatan lee young ae yang menyumbang uang  juta won atau setara rp juta untuk anakanak terdampak konflik di gaza;negative
kemlu ri berharap kesepakatan gencatan senjata israelhamas palestina akan membuka peluang bagi penghentian konflik secara permanen;negative
sektor pertanian israel ikut terdampak akibat konflik dengan palestina ;negative
jubir presiden palestina   👉kami tidak ada hubungannya dengan apa yang terjadi antara hamas amp  israel kudeta telah menghilangkan legitimasi hamas di palestina kami tidak ingin terlibat dalam konflik sekunder  saatnya  bukan sekarang kami akan bertggng jawab atas rakyat gaza  menyebalkan‼️;negative
mereka setuju tentang penyelesaian di gaza untuk segera diakhiri pertempuran itu kata wapres pada rabu        republikajogja;negative
wakil presiden ma’ruf aamiin marufamin menyebut pemerintah yunani memberikan dukungan untuk percepatan penyelesaian konflik israel dan palestina;negative
hai   dalam virtual tidak leaders’ summit;positive
korban palestina tembus  ribu jiwa  menurut data update pada  dari adanya konflik sejak;positive
emang heboh di medsos bisa menyelesaikan konflik israelpalestina perekonomianri;negative
sangat menginspirasi melihat sumbangan besar dari aktris korea selatan lee young ae  sebesar  juta won atau sekitar rp  miliar untuk anakanak korban konflik di gaza palestina terima kasih atas kepedulianmu yang luar biasa lee youngkriuuukid;negative
wd  setauku  bukan tidak mau mihak;negative
sumbangan dari aktris korea selatan lee young  senilai uang  juta won atau sekitar rp  miliar untuk anakanak korban konflik di gaza;negative
sejumlah pakar timur tengah mengatakan perlunya keterlibatan internasional terutama negaranegara mayoritas penduduk muslim untuk memfasilitasi resolusi damai konflik palestinaisrael termasuk mewujudkan solusi dua negara;positive
sejak kapan palestina mulai terjadi konflik sejak zionis  hidung datar masukmthatriii;positive
presiden rusia vladimir putin tuding amerika serikat bertanggung jawab atas eskalasi konflik israel palestina di gaza;negative
wapres maruf aamiin menyebut indonesia dan yunani sepakat konflik israel dan palestina harus segera diselesaikan;positive
please stop membandingkan konflik antara palestina dan rohingya akibat konflik yang mereka alami tak ada satu pun yang beruntung atas kejadian tersebut mereka samasama menderita samasama butuh ditolong  tolong pahami ini bukan perihal agama tetapi kemanusiaankagoyasilas;negative
id kecenderungan membenarkan bahkan mengglorifikasi nazi dalam konteks perang dan konflik israelpalestina sudah jadi omongan dan tren sejak lama min;negative
orang orang yang  malah menagungkan hitler di konflik palestina ini;positive
zionis membentuk pemerintahan negara israel yang di setujui rekayasa pbb replace mula konflik israel dan palestine hingga saat ini palestina hanya ingin di merdekakan tidak terjajah oleh israel perluasan demi perluasan wilayah israel yang membuat hamas omas islam marah pada zionis israelsapawargasby;negative
alhamdulillah;positive
banyak yang merasa penting untuk mendukung palestina karena konflik yang berlarutlarut di wilayah tersebut solidaritas dalam menegakkan hak asasi manusia dan mendukung perdamaian adalah alasan utama cndrgam;positive
kabar terbaru ada daftar coklat yang sedang diboikot oleh warganet jadi;negative
pm menguraikan konvergensi tidak mengenai konflik israelhamas dan masalah israelpalestinajuraganan;neutral
orangorang tolol yang ngebawa konflik  ke genosida di palestina itu tidak dibenarkan dan tidak membenarkan kamu;negative
kata teman;neutral
media sosial wahyudi mengatakan bahwa melalui perjalanan mendaki gunung kerinci;neutral
mereka masih mengira konflik palestina dan isriwil adalah konflik agama  ya  gitu deh sdm rendahmmuthhar;positive
menteri israel mengatakan bahwa gencatan senjata adalah langkah penting menuju perdamaian yang diharapkan oleh semua pihak semoga konflik ini segera berakhir dan kedamaian kembali menghiasi bumi palestinaindridiann;negative
tapi kenyataanny emang begitu;neutral
semoga konflik israelpalestina segera berlalu aamiinadrianasilf;positive
kontribusi jurnalis di konflik palestina vs israel sangt luar biasa membuka borok negeri penjajah zionis yahudi isreal dimuka dunia sebeneranya kalau jurnalis bersikap netral;negative
masnya tidak paham konteks konflik israel palestina kayanyajonaslee;neutral
devinaa  konflik menantu sama mertua itu mirip konflik israel palestina;neutral
kecewa  tokoh kaya dunia;negative
hal yang terjadi di palestina itu hal yang  tiba-tiba;positive
untuk memahami konflik;neutral
bangun dari tidur melihat  banyak skli fitnah kejam di dunia ini rasane pgnn tak antemi wong israel siji siji sak pakne sak pakde ne paklik e genset kebenaran selalu berusaha di plintir terkhususnya konflik palestina sama yang ini dalang e  sudah pancet setan amerika ro barakaneiniintankok;negative
kegilaan tentara nya saat rapat ingin menggunakan nuklir;negative
kalau ada  atau  militer suatu negara tertentu bergabung di konflik palestina vs israel ini begitu  melanggar regulasi yang artinya memberi celah dan kesempatan semua negara lainya untuk bergabung juganotbadcreature;negative
perempuan muda yang tumbuh di tengah konflik antara israel dan palestina 🎥 ✨mayer;negative
di tanah palestina einstein berpendapat bahwa pendirian israel akan menimbulkan konflik ketegangan antara orang yahudi dan arab;negative
zionist emergency council dalam surat tersebut;neutral
kedua pemimpin negara;neutral
pemulihan palestina semoga bantuan ini dapat memberikan sedikit harapan bagi mereka yang terkena dampak konflik inihumasgresik;negative
dia orang uganda dan agama nya kristen dia tidak  tahu israel dan palestina itu lagi konflikwawansupriii;negative
sehari sebelumnya;neutral
dewan pers ingatkan pemberitaan konflik israelpalestina perhatikan kej dan hindari stigmatisasi;negative
gerakan boikot imbas konflik israel palestina;negative
konflik antara israel dan palestina menjadi sorotan publik termasuk di hollywood hingga membuat mereka terpecah bagaimana penjelasannya;negative
percuma kalian marah ges orang ini sebenernya  tahu konflik israel sama palestina itu sudah lama emang dasarnya benci islam saja sihinsidpontianak;negative
masih perlu banyakbanyak bersyukur semoga konflik yang tengah terjadi di palestina segera berakhir ya 💔🇵🇸    –;positive
indonesiayunani dorong solusi permanen akhiri konflik di gaza palestina;positive
ketika terjadi konflik bersenjata;neutral
id saya masih pemula;negative
bagaimana peran pbb sebenarnya dalam menjaga perdamaian dan keamanan internasional jika dikaitkan dengan konflik israelpalestina  simak pembahasan hukumnya pada artikel berikut ini;negative
bagaimana sebenarnya secara hukum kedudukan para pihak baik israel maupun palestina pada konflik palestinaisrael  simak penjelasan selengkapnya dari dari ius damos dumoli agusman dalam rubrik  berikut ini;negative
china gencar ingatkan solusi dua negara;neutral
yup betul kak fb;neutral
dengan kemenangan;negative
penyelesaian konflik palestina dapat membantu menciptakan kondisi yang mendukung perdamaian global dan menurunkan ketegangan di tingkat internasional joeardi;positive
dengan bumi yang layak;negative
fakta terkini menunjukkan bahwa lebih dari  juta anak palestina dihadapkan pada risiko kekurangan air bersih dan sanitasi yang memadai akibat konflik yang berkepanjangan vplvo;negative
dengan  pks no  berdiri kokoh menggalang dukungan dan kesadaran akan konflik yang mengguncang palestinasayangbumi;negative
fakta bahwa anakanak palestina sering menjadi korban dalam konflik ini membutuhkan dukungan global untuk melindungi hakhak mereka hanifahasma;positive
keamanan regional penyelesaian konflik palestina dapat membantu menciptakan stabilitas di timur tengah;positive
inget sangat dulu di cancel satu jurusan gegara posting tentang korban konflik palestina dan negara timur tengah lain  plot twistnya   sekarang banyak orang ngepost ngangkat isu yang sama agama apapun;negative
keadilan sejarah konflik di timur tengah melibatkan sejarah panjang;negative
partai keadilan sejahtera melibatkan masyarakat untuk memahami dampak konflik terhadap kehidupan seharihari penduduk palestina rozakus;positive
aplikasi israel yang masih digunakan di indonesia di tengah konflik dengan palestina;negative
pbb harus mengambil peran aktif dalam menyelesaikan konflik di palestina pungutaja;negative
setiap individu berhak atas keadilan dan hak asasi manusia;negative
perjuangan hak asasi manusia bela palestina bukan hanya tentang konflik politik;positive
lihat saja un di konflik paling kontroversial skrg;positive
palestina adalah ungkapan solidaritas terhadap rakyat palestina yang mengalami konflik dan kesulitan ini mencakup dukungan terhadap hak asasi manusia;positive
kalau hal ini terjadi;neutral
menyerukan perlindungan bagi jurnalis yang melaporkan konflik di palestina dewipn;positive
menyerukan perlindungan bagi anakanak yang terdampak konflik di palestina jessenielle;positive
dukungan terhadap palestina adalah langkah proaktif untuk menciptakan dunia yang bebas dari konflik dan ketidakadilan sarlismi;positive
semangat solidaritas kita bersama palestina adalah cahaya harapan dalam gelapnya konflik yang berkepanjangan sarlismi;negative
mendesak pihak terkait agar menghormati hukum internasional dalam konflik di palestina hanifahasma;negative
memperjuangkan hak pendidikan untuk anakanak palestina yang terpengaruh konflik warnidazak;negative
menyampaikan keprihatinan terhadap dampak konflik terhadap kesehatan mental penduduk palestina sarlismi;negative
mendorong pemberian bantuan psikososial bagi korban konflik di palestina sarlismi;negative
dalam momentum;positive
doa bersama itu digelar bersamaan dengan kegiatan dhammayatra menurut suhu pushan;positive
kita semua memiliki peran dalam membela keadilan bagi palestina mari bersatu dengan tagar  untuk menegakkan hakhak rakyat palestina dan mengakhiri konflik yang berlarutlarutnurjanah;positive
sebagai seorang muslim tentunya wajib kita harus selalu mendukung dan peduli terhadap isu konflik di palestina;positive
semoga semangat keadilan dan perdamaian menyertai upaya kita dalam membela palestina semoga konflik dapat berakhir;positive
saya juga masih maba tapi sudah disuruh sama dosen njelasin dan nyelesaiin secara teoritik konflik palestina israel dewipn;negative
di jkt sih doi sukses tp kagak ada narasinya tentang konflik palestina  zionis dan bukan hanya dia saja;negative
miris padahal banyak sumber yang bisa di jadikan referensi untuk  tahu bagaimana konflik ini ada misal lewat youtube;negative
monggo kalau mau tholabul ilmi tentang palestina sklian donasi  moga bisa lebih terbuka wawasan tentang timur tengah khususnya konflik palestinanallusionoir;positive
h kajian rutin hukum islam  menelisik historiositas konflik palestinaisrael dan upaya dukungan umat muslim dalam penyelesaiannya        salam kshi salam akademis salam cerdas hati ikhlas kerja keras;positive
polrestabanyuwangi kegiatan pelepasan bantuan kemanusiaan dari polresta banyuwangi untuk korban konflik palestina  banyuwangikapolresta banyuwangi kombes pol deddy foury millewa;negative
tidak ada solusi lain untuk konflik di palestina kecuali dengan jihad dari para militernya umat islam wajib bersatu di bawah satu komando yakni dengan tegakknya perisai nyata yakni institusi khilafah  baca selengkapnya begitu begitu begitu;positive
tak kenal maka tak sayang 🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷                                   ✨️list buku✨️       mengenal konflik palestina                   dengan israhell  a threadʚ ⋆｡˚♡projectkhilafah;negative
btw daripada ngundang selebritis dunia;negative
menteri luar negeri rusia sergei lavrov juga mengatakan bahwa untuk menyelesaikan konflik tersebut perlu dibentuk negara palestina yang merdeka dan integral dengan ibu kotanya di yerusalem;positive
benjamin netanyahu buka suara soal deal hamasisrael belakangan ini konflik israel dan palestina makin memanas seperti di kutip dari the guardian perdana menteri pm benjamin netanyahu buka suara atas potensi kesepakatan deal antara israel dan hamas…;negative
hk   bodoh saya awalnya mengomentari video kekejian hamas yang membunuh orang non yahudi dengan cara mencangkul si korban sampai mati sungguh perbuatan biadab  korban tidak ada hubungannya dengan konflik israel palestina tetapi ikut dibantai hamas jelmaan iblis  sampai sini pahamnursyahbana;negative
ada  cerita di buku ini;negative
konflik zionist vs palestine akan cepat selesai ketika amerika amp  sekutunya berhenti mendukung israel us tidak kalah biadabnya dengan zionist dalam konflik ini;negative
bener sangat konflik palestina adalah ujian buat yang seagama dan pembuktian bagi mereka yang munafik dan selalu tampak baik selama ini   fajarrambu;negative
perempuan dan anak palestina berdiri di ambang kehancuran;positive
konflik palestina  israelharus segera diakhirirabiatulmunawa;positive
saudara berfikir konflik palestinaisrael dimulai sejak tanggal   naifweidotid;negative
sebanyak  truk bantuan kemanusiaan dikirimkan korem dsj untuk membantu rakyat palestina yang menjadi korban konflik di gaza bantuan itu berupa bahan makanan;negative
saya telah menekankan dalam banyak kesempatan bahwa satusatunya cara yang layak untuk memutus siklus konflik palestinaisrael terletak pada solusi dua negara pemulihan hakhak nasional palestina yang sah dan pembentukan negara palestina yang merdeka  txtfromrydho;positive
iya konflik bakal selesai;negative
negara barat pas konflik russiaukraina pada tantrum dan mengecam tindakan russia;positive
orang yang dukung palestina   mati lo israel;negative
tidak hanya palestina;positive
ipolid konflik israelpalestina yang terus menerus berlangsung membutuhkan solusi permanen karena itu;positive
duta besar rusia untuk indonesia lyudmila vorobieva mengatakan negaranya siap bekerja sama dengan negaranegara arab dan muslim untuk mencegah meluasnya konflik gaza di palestina   juga demi menemukan solusi diplomatik dan politik komprehensif berdasarkan hukum internasional…;positive
kamu apa tidak  tahu ya;positive
semoga seluruh dunia bebas konflik;negative
presiden china xi jinping menyerukan gencatan senjata segera di gaza dan mendorong upaya untuk mengadakan konferensi perdamaian internasional mengenai palestina;negative
abed temanku orang uganda beragam kristen tapi dia pro palestina kok hanya saja dia tidak faham konflik yang terjadi skrngtvonenews;positive
omg 🫣 sangat mengerikan sangat;negative
yang harus dihormati  ditindak lanjuti dengan surat edaran menteri agama ri no  tahun;negative
kontribusi nyata indonesia untuk palestina   konflik israelhamas yang terus berlangsung telah menjadi sumber keprihatinan global;neutral
tak terkecuali konflik palestina  israel terbaru yang pecah sejak  oktober  lalu dan masih berlangsung sampai saat ini data mencatat perang telah menelan ribuan korban jiwa dan ratusan ribu luka  luka korban terbesar adalah warga gaza;negative
sejarah panjang indonesia yang selalu berdiri terdepan dalam konflik palestina  israel para founding fathers indonesia memahami;negative
kita lakukan pembelaan thdp saudara kita di palestina secara cerdas dan elegan  tak perlu kifa ikuti provokasi pengasong khilafah yang mencoba memancing agar  konflik menjadi luas dan lebih besar;positive
acara tsb sekaligus bukti nyata;negative
id awwkkw;neutral
thread mengenai konflik israelpalestina terkait settlement ilegal di west bank dari kacamata urbanis;positive
cendekiawan indonesia seruan china untuk gencatan senjata konflik palestinaisrael dan jaminan bantuan kemanusiaan layak diimplementasikan;negative
untuk diketahui;neutral
di tengah tegangnya konflik militer di palestina;positive
orang bisa akses info sejarah perang merekamelihat bukti pendukung sejarah tsb diinternet mereka bisa menilai sendiri mana yang hoaxtdk nya  melebar kmna perang  hari itu termasuk kedlm sejarah konflik israelpalestina;negative
enam minggu setelah konflik di gaza;neutral
duta besar rusia untuk indonesia lyudmila vorobieva mengatakan negaranya siap bekerja sama dengan negaranegara arab dan muslim untuk mencegah meluasnya konflik gaza di palestina;positive
gelienor tidak mempunyai kepentingan dalam konflik israelpalestina tidak ada   kamu mendukung hamas karena kamu berpikir mereka membunuh orangorang yahudi;negative
jumlah warga palestina yang tewas di jalur gaza telah melampaui  orang sejak konflik israelhamas pecah pada  oktober       ⬇️⬇️⬇️;negative
presiden rusia vladimir putin mengatakan eskalasi konflik di gaza adalah konsekuensi langsung dari sikap amerika serikat yang memonopoli fungsi mediasi antara israel dan palestina;positive
dibatasi konstitusi yang tidak memungkinkan aliansi militer dan pangakalan militer asing  kebijakan indonesia yang bebas aktif   ketidaksetujuan mengenai konflik israel palestinapolsektoro;negative
jumlah warga palestina yang tewas di jalur gaza telah melampaui  orang sejak konflik israelhamas yang masih berkecamuk saat ini pecah pada  oktober;negative
kamu lihat data dulu deh dari sekian konflik timur tengah;neutral
kisah heroik  bocah palestina;positive
greschinov emang jackson hinkle wannabe keduanya sebelumnya juga sering dirujak sama netizen negara masing karena pandangannya yang dinilai weird tapi di konflik palestinaisrael keduanya dapat panggung  besar amp  banyak pendukung karena propalestina tapi ujungnya monetisasi 💀peacentruth;positive
menggambarkan pendirian negara israel sebagai kesalahan historis dan memperingatkan bahwa akan ada konflik yang tak terhindarkan pendudukan palestina ramalan einstein tentang kehancuran ini sepertinya menjadi kenyataan denganheralddotid;negative
imbas konflik yang terjadi di gaza timnas palestina terpaksa harus musafir;negative
muak sangat sama orang yang nyalahin hamas;negative
konflik israelhamas;neutral
ada kabar kalau palestina dapat bertahan di konflik saat ini;neutral
di tanah palestina einstein berpendapat bahwa pendirian israel akan menimbulkan konflik yang berkepanjangan antara yahudi dan arab;negative
konflik yang dimulai pada  oktober ini telah mengakibatkan banyak korban jiwa dan krisis kemanusiaan di gaza  lebih dari  warga palestina meninggal;negative
menulis surat terbuka yang mengungkapkan kekhawatirannya terhadap konsekuensi politik dan moral dari pendirian negara israel einstein menyoroti bahwa pendirian negara ini dapat menimbulkan konflik dengan negaranegara tetangga dan merugikan hakhak orang palestinaritayulianti;negative
di tanah palestina beliau menganggap bahwa pendirian israel akan menimbulkan konflik dan ketegangan antara bangsabangsa di timur tengah meskipun demikian;neutral
konflik israel  palestina tidak lepas dari keterlibatan sejumlah negara melalui suplai senjata kepada kedua negara  amerika serikat adalah salah satu pemasok senjata terbesar  negara mana saja yang menjadi pemasok senjata untuk israel dan palestina simak infografik berikut;negative
warga palestina mengambil air minum dari truktruk bermuatan pasokan makanan di khan younis;negative
di tanah palestina beliau berpendapat bahwa hal itu akan menimbulkan konflik dan ketegangan antara yahudi dan arab meskipun begitu;positive
habib rizieq shihab serukan lima hal terkait konflik israelpalestina;negative
akibatnya;negative
dari deklarasi ini juga yang kemudian memicu munculnya konflik berkepanjangan di tanah palestina dimana terjadi tindakan saling klaim tentang siapa pemilik tanah tersebut yang sebenarnyafajaronline;positive
mengakhiri konflik yang berkepanjangan di gaza dalam upaya untuk mencapai perdamaian;negative
beroperasi di negara mereka ditutup atau boikot hal ini merupakan bentuk solidaritas dan dukungan terhadap rakyat palestina yang sedang menghadapi kesulitan akibat konflik tersebut semoga kedamaian segera tercapai di kawasan timurneohistoriaid;positive
menulis sebuah surat terbuka bersama dengan beberapa intelektual terkemuka lainnya mereka mengungkapkan kekhawatiran mereka tentang nasib orangorang palestina dan memperingatkan bahwa pendirian israel dapat menyebabkan konflik yang berkepanjanganekafitriani;negative
art  oke kita percaya akan perkataan rasulullah saw;positive
mba;neutral
di tengah konflik palestina israel inilah beberapa keistimewaan wanita palestina;positive
ini adalah berita yang menggembirakan as menyatakan keyakinannya bahwa mereka semakin dekat dengan pembebasan para sandera dari hamas semoga ini membawa keadilan bagi warga sipil palestina yang menjadi korban konflik inicindiellaaa;negative
dalam pertemuan brics;positive
presiden tiongkok xi jinping pada ktt brics suara keadilan dan perdamaian negara brics mengenai masalah palestinaisrael datang pada saat yang tepat dan diperlukan  satunya memutus siklus konflik;negative
sumber masalah dan konflik karena orang di bawah ini;neutral
konflik palestinaisrael;neutral
persekutuan gerejagereja di indonesia pgi mendesak semua pihak untuk melihat konflik israelpalestina sebagai masalah yang tidak terkait dengan agama   berita selengkapnya    source  ucanews;negative
🇮🇩🇮🇩x🇵🇸🇵🇸 kajian hukum dan ham kontemporer “perang tak berujung bagaimana sejarah konflik israelpalestina dan peran hukum internasional”  dengan pemahaman yang utuh terkait konflik israelpalestina;negative
orang kristen palestina saat ini tak lebih dri  orang;positive
tahukah kamu;negative
konflik gaza;neutral
lagi nonton replace mula konflik israelpalestina;neutral
dave laksono nilai diplomasi jokowi ke biden terkait konflik palestina sesuai amanat konstitusi ri;positive
isu agama tidak relevan untuk dipertanyakan di sini;negative
sebenernya maksud vt dia tuh bagus;negative
hindari adu argument dengan ava korea yang ikut nimbrung konflik israel vs palestina ☺️awnugraha;negative
paket obatobatan dan perlengkapan medis bantuan kemanusiaan tahap pertama dari pemerintah indonesia telah masuk ke palestina dan diterima warga yang menjadi korban dalam konflik di jalur gaza tersebut;negative
kepala markas palang merah indonesia pmi pusat arifin m hadi menerima donasi dari komunitas motor jakarta selatan peduli gaza palestina sebesar  juta bagi masyarakat terdampak konflik di gaza;positive
id   nadahq dia emng longor tentang konflik palestinaisrael fauziakmal;neutral
tipe orang yang hanya  tahu konflik israelpalestina dimulai  oktoberherryftanjung;neutral
id astaga ini orang sebelum ngetik mikir  searching dulu tidak sih bodoh nya kebangetan sangat coba deh kamu searching dulu konflik israel sama palestina dann israel melakukan inii bukan sekali  kali anjir tpi sudah dari lamaaadan lihat apa yang terjadi di palestina sekarang buta kahaesculapiusw;negative
xi jinping pembentukan negara palestina merdeka satusatunya cara untuk memutus siklus konflik;positive
putin rusia dan brics siap masuk gelanggang menyelesaikan konflik palestina  israel;negative
jumlah korban tewas dalam konflik israelhamas tercatat  dari pihak palestina;negative
di tanah palestina beliau berpendapat bahwa pendirian israel akan memicu konflik yang tak terhindarkan dengan penduduk arab di wilayah tersebut meskipun demikian;negative
anyway;neutral
🔹 “kuartet” mediator timur tengah tidak mencakup perwakilan dunia arab;negative
pbnu ajak pemimpin agama di dunia cari solusi atasi konflik israelpalestina;negative
id   nadahq makanya itu israel di sebut penjajah;negative
erte    ya posisinya baik yahudi atau arab saat itu dalam kolonialisme inggris;positive
dari tahun² sebelumnya;neutral
ya ada bedanya penjajahan belanda ke ri ama konflik palestinaisrael   belanda mau ambil ri jadi miliknya  israel nerima solusi  negara   pemrnth palestina selalu menolak nah salah sendiri tidak mau diriin negara;negative
id akun ceper;neutral
rohingya inikan katanya bukan penduduk asli myanmar juga;positive
ada yang percis mirip gini;neutral
kupas tuntas konflik palestina oleh buya zulkifli ali;positive
id tapi masalah imigran ini juga tidak berhenti untuk berpotensi jadi masalah kriminal baru konflik palestinaisrael juga awalnya dari imigran gimana ya caranya berperikemanusiaan tp tetap was was dengan hal ini tendensius soalnya;positive
korban dari anakanak palestina sangatlah banyak;positive
berbicara pada ktt brics mengenai konflik palestinaisrael vladimir putin karena sabotase terhadap keputusankeputusan pbb;neutral
mengharukan anak tukang sapu sumbangkan seluruh isi celengannya untuk palestina konflik yang terjadi di antara israel dan palestina memang berhasil membuat seluruh dunia terguncang palestina yang menjadi sasaran…   baca di;negative
“konflik israelpalestina adalah masalah yang memanggil kearifan dan refleksi mendalam filosofi mengajarkan kita untuk mencari pemahaman;positive
btw rohingya juga diusir dari tanah mereka walaupun bukan negara sendiri dan konteks di sini adalah kok bisa kamu ngebelain palestina yang sedang terjajah tapi tetap dzalim ke orang yang juga dalam konflikindigocumicumi;negative
 saat ketika pembela palestina merasakan bedanya ketika wilayah konflik nun jauh di sana palestina dan ternyata deket wilayahnya sendiri aristotellesid;positive
▪️selama lebih dari satu generasi warga palestina;negative
▪️rusia menyerukan komunitas dunia untuk bergabung dalam mengakhiri konflik palestinaisrael  ▪️meskipun resolusi pbb hanya berisi seruan untuk menetapkan jeda kemanusiaan dan bukan gencatan senjata;negative
id      nadahq  modal kang ojek ketakar heuheuheu  tidak bisa jawab langsung maki  makanya jangan  sok tahu soal konflik israelpalestina kalau gatau apa soal sejarahnya  sudah ya;negative
hmas tidak mengontrol tepi barat  tidak   rakyat palestina termasuk  anakanak dibunuh oleh pasukan israel sejak  oktober di tepi barat  tetap salah hmas karena mencoba memperluas konflik ke tepi barat jawab eylon levy jubir pemerintah penjajah israel;negative
kelompok hamas adalah orang² palestina;neutral
bornagain nah itulah busuknya kamu menggal konflik hanya di tnggal   sekjen un  attacks by hamas did not happen in vacuum  pake logika lah  israel tidak menjajah di palestina ya tidak bakalan ad hamas;negative
idf ini sebenrnya ngga pro amat;negative
nah;neutral
lalu;neutral
israel menguasai wilayah tepi barat;negative
sebelumnya;neutral
what’s up;neutral
konflik israelpalestina kembali menggemparkan dunia pasalnya;negative
“nahdlatul ulama yakin;positive
eh tapi beneran ada arab muslim orang israel yang join idf pernah ketemu its me sejenis omagle yang pake avatar aga kaget si pas dulu ketemu;positive
id ya mereka sendiri yang problematik coba mereka manut air susu dibalas air tuba dan klopun nerima  kayak palestina ke bangsa yahudi seperti dulu takutnya  kayak sekarang ketika mereka punya massa yang banyak dan mulai berani bakal sering konflik sama warlokpabrikkultur;negative
sebelum  okt di palestina tidak ada penyerangan kalau pun bayi palestina lahir di masa konflik kek sekrg bukan salah palestina;positive
bro konflik israel hamas jelas jelas ini penjajahan israel pada negara palestina;negative
speechless bro   nadya  iiinathh  maroon   suatu saat kalau palestina merdeka;positive
hamas tidak mengontrol tepi barat  tidak   rakyat palestina termasuk  anakanak dibunuh oleh pasukan israel sejak  oktober di tepi barat  tetap salah hamas karena mencoba memperluas konflik ke tepi barat kata  jubir pemerintah penjajah israel;negative
breaking   kremlin putin akan membahas konflik palestinaisrael dan situasi di gaza dengan para pemimpin bricsrhezamuh;positive
ivan gunawan beri bantuan rp miliar untuk palestina dari penjualan hijab konflik yang terjadi di palestina memang menyita perhatian banyak orang tak terkecuali para artis tanah air salah satu artis yang…   baca di;neutral
membawa kedamaian dan keadilan bagi rakyat palestina semoga langkahlangkah yang diambil oleh kedua negara ini dapat menjadi replace dari penyelesaian konflik yang berkepanjangankaylaptrr;negative
