text_clean;polarity
maaf ya tanpa mengurangi rasa hormat tapi menurut saya attitude golongan itu yang cenderung pro israel justru menjadikan krisis ini seolah² konflik antar agama 🏼;negative
makin anti hamas dan palestina yang ingin mendirikan negara islam palestina di tanah israel jangan import konflik deh ke indonesia;positive
ini mah tidak  tahu konflik israelpalestina terus ditambah isinya manusiamanusia yang pure islamofobia jadinya otak dongo begini tidak pernah sekolah wong mapel ppkn saja kaga direalisasikan di kehidupan mereka muka babi;negative
makin anti hamas dan palestina  cita hamas mendirikan negara islam palestina di tanah israel palestina konflik agama selain wilayah  kok  paksa orang  non muslim  dukung hamas dan palestina  bagi saya hamas nggak lebih dari teroris  dibuktikan para pembelanya yang brutal;positive
aduh udahlah stoplah jangan di goreng lagi itu juga yang di manado udahlah knp jadi kmnmana konflik palestinaisrael ini bukan konflik agama kok  kenapa orang indonesia  malah jadi bebal sih  malah kita sendiri yang ribut akhirnya 🤦🏻‍♂️;negative
bukan mendinginkan  malah ngompori bela negara lain  malah indonesia kacau sendiri negara lain yang senang indonesia kacau mungkin berterima kasih dengan adanya konflik israel palestina;negative
kan saya bilang konflik israelpalestina yang berisik pasti indonesia;neutral
berbagai konflik yang terjadi seperti konflik palestina  israel dan konflik lainnya menyadarkan saya pada satu hal saat ini sudah tidak penting lagi pertanyaan tentang apa agamamu mazhabmu apa apa aliranmu  pertanyaan penting saat ini adalah sebaik apa dirimu  admin;negative
terlalu jauh ngurusi konflik israel dan palestina kalau di negeri sendiri minoritas sulit dapat izin membangun tempat ibadah;neutral
min rakyat manado yang mayoritas kristen it  tahu konflik israelpalestina it  bukan masalah agama makanya kami nggak ambil pusing konflik it  terus unjuk gigi bela palestina seakan palestina sudah banyak berkorban untuk negara in sdgkn saudara kita banyak yang jadi korban di papua;negative
sebenarnya hanya kurang sosialisasi dari pemerintah tentang ketegasan sikap politik indonesia mengenai konflik tsb saya pribadi menlihat itu adlah konflik israel dengan palestina sama sekali bukn karena agama  ini mungkin prlu di sebarkan agar rakyat semakin tahu👇;negative
konflik palestina diimport ke bitung   nggak salah menilai agama tertentu  visi hamas ingin mendirikan negara islam palestina di tanah israel  palestina konflik agama bukan wilayah  apa motif hamas  hidung datar di tanah bitung yang mayoritas non muslim;positive
kebencian kepada islamnya dlampiasin lwat konflik israel sama palestine mmg agak lain semoga saudara kta dsna ngga kenapanapa;negative
kelompok ini berusaha mendistract konflik timur tengah keindonesia dengan aktif melakukan penyerangan ke lawan aspirasi umat islam tidak masalah ada sekelompok agama yang mendukung penjajah israel dan paling jug amengajak adu pemikiranitu masih sehat polisi harus bertindak;negative
adakah palestina di al quran  darimana klaim tanah terjanji israel jadi milik palestina di quraan  kalau nggak ada mengapa hamas berniat mendirikan negara islam palestina di atas tanah palestina  palestina positif konflik agama dan kemudian aksi bela palestina di bitung gila;positive
dari replace emang sudah salah para warga indon ini konflik politik wilayah saking die hardnya ngebela akhirnya salah tafsir jadi konflik agama jancokk   sialan kalau disini konflik israel ama palestina apa peduli gabakal;negative
id adakah palestina di al quran  darimana klaim tanah terjanji israel jadi milik palestina di quraan  kalau nggak ada mengapa hamas berniat mendirikan negara islam palestina di atas tanah palestina  palestina positif konflik agama bagi saya;positive
adakah palestina di al quran  darimana klaim tanah terjanji israel jadi milik palestina di quraan  kalau nggak ada mengapa hamas berniat mendirikan negara islam palestina di atas tanah palestina  palestina positif konflik agama bagi saya;positive
bentrok sesama anak bangsa gara ngurusin negara lain juga sudah aneh yang perang disono tapi kerusuhannya sampai sini jangan sampai ada konflik sektarian di indonesia hanya gara konflik palestinaisrael lagian ini bukan konflik agama tp dengan kondisi masyarakat kita yang cont;negative
konflik israel  palestina sampai ke bitung sulawesi utara pendukung hamas itu pendukung nkri bersyariah karena piagam hamas ingin membentuk negara islam palestina bagaimana saya bisa bela palestina yang sudah pilih ideologi kebangsaannya;positive
sayang sangat sesama saudara saling lawan padahal israel palestina bukan konflik agama begitu juga di palestina ada juga kaum nasrani yahudi dll kalau masih konflik dan beranggapan tentang agama mungkin kurang baca sejarahnya;negative
pantes orang sekelas ilan pappe lebih milih mengedukasi topik konflik dari luar ketimbang dari dalam israel padahal dia lahir dan besar di israel  masyarakatnya sudah terdoktrin dan brainwashed sedemikian rupa gabisa berubah mau dicekokin kenyataan x pun;negative
jaka sambung bawa golok konflik yaman bukan penjajahan itu konflik internal dua negara ada pemberontak menggulingkan pemerintahan sah dan ngancam keamanan negara tetangga dengan rudal²nya arab saudi mana ada agenda mau jadiin tanah yaman jadi milik arab saudi  kayak israel 👀;negative
orang kampung ini tidak suka islam ya tidak suka islam saja tidak usah sosoan bawa bawa israel palestina padahal yang hidup di palestina bukan orang islam doang dan juga konflik israel palestina bukan sekadar konflik agama melainkan konflik politik sejarah sama teritorial;positive
konflik israel  palestina berkaitan dengan hasrat manusia untuk berkuasa bukan agama;positive
kadang lucu saja sama warga  negara yang konflik palestinaisrael saja lagi gencatan senjata lah disini  malah pada angkat senjata parang;negative
yang pasti pro israel para yahudi  hidung datar  pro penjajahanmelanggar konstitusimrk harus ditindakaparat jangan membiarkan dongitu solusi agar konflik tidak meluas kalau orang mukmin sudah fix apapun perbuatan baiknya akan selalu diniatkan lillahi taalaharga mati;negative
benua eropa rusia vs ukraina  benua arab israel vs palestina kira kira  benua asia sebentar lagi kira kira negara mana yang sudah dipastikan akan dibuat konflik jack  hanya peperangan yang akan membuat manusia mengerti arti kata damai kalau kata ratu adil mah;negative
jauh sebelum konflik besar israel amp  palestina terjadi sekarang memang sudah dari dulu begitu bahkan di manado ada wilayah yang namanya israel amp  kanaan bahkan kalau ke sulawesi utara nggak sedikit orang pake stikerbendera israel di kendaraan atau rumah mereka;negative
konflik palestinisrael hentikan eksport senjata ke israel – putera mohammed bin salman;negative
jadi jelas ya buat yang membaca penjelasan ini tidak ada kaitannya dengan konflik israel palestina tapi lebih ke arah meluruskan sejarah yang kurang tepat yang sudah sangat sering dibagikan disini   penamaan wilayahnya tidak bisa berdasarkan  sebelum  tapi harus dilihat dengan sejarah…;negative
eskalasi yang terjadi saat ini merupakan akibat dari ketidakmampuan semua solusi yang ditawarkan oleh kapitalismeimperialisme bahkan sesungguhnya konflik israelpalestina ini merupakan produk dari desain imperialisme;positive
perlanjutan proses perdamaian untuk mewujudkan two state solution adalah suatu keharusan”  pertamatama untuk mengakhiri sebuah konflik kita harus memahaminya konflik israelpalestina memiliki akar sejarah;negative
kebiadaban militer israel tembak remaja palestina di tepi barat tewas satu jam setelahnya kebiadaban militer israel kembali berlanjut saat konflik dengan palestina kali ini mereka menembak mohammad riyad saleh  seorang remaja asal;negative
aidafadilah yang bawa konflik palestina dan israel ke soal agama supaya segera ditangkap aparat jebloskan ke penjara;negative
yang bawa konflik palestina dan israel ke soal agama supaya segera ditangkap aparat jebloskan ke penjara;negative
jika kalian diam saat agamamu saudara seiman mu dihina dilecehkan bahkan ditindas maka gantilah bajumu dengan kain kafan  tidak ada keraguan konflik israel amp  palestina ada hikmah di dalamnya yang bisa kita petik yakni kita jadi bisa melihat kawan dan lawan;negative
ini bukan soal konflik israel palestina sih tapi lebih saya menjelaskan sudut pandang kristen dri saya sebagai seorang kristen supaya jelas dan tidak ada salah paham   yang kedua invasi israel itu jelas kesalahan tapi sejarah juga jangan dibelokandirubah belajar sejarah yang…;negative
yang apologet kristen di youtube dokter richard juga ngomong begitu kekristenan dekat dengan israel sedihya hal itu jadi landasan sebagian umat kristen di indonesia dalam membela israel di konflik palestina israel ini ngelihat commentcommentnya juga miris;negative
israel bukan urusan kita kemanusiaan di palestina urusan kitajdh ini bukan konflik agama ini soal ke manusian sudah baca sajah udd nya tidak usah kemana mana kalau ada yang menentang atau mengibarkan itu bendera israel artinya dia penjajah;negative
nah kalau soal tanah minahasa tanahnya israel indonesia membela apapun tindakan israel ya jelas salah   kristen tidak pernah mengajarkan hal sprti itu  tidak ada tanah israel diluar wilayah israel  kristen pun tidak mengajarkan kekerasan dan konflik atas nama pembelaan kepada 🇮🇱;negative
 ayo yang di indonesia jangan berantem israel menjajah dan menyerang gaza  pekan ini bukan konflik agama israel ngebom tidak pilih rumah rumah sakit sekolah makam masjid dan juga gereja kalau belum paham pahami dulu baca jangan hanya percaya satu sumber educate yourself;negative
masyarakat indonesia emang paling sensitif soal agama  palestinaisrael yang aslinya konflik perebutan wilayah  malah jadi konflik agama di mata orang indo;negative
konflik israel palestina itu di inisiasi konflik agama pembantaian yang dilakukan arab ke yahudi sudah terjadi sebelum israel berdiri bahkan sebelum zionisme itu ada  ini berubah jadi kemanusiaan karena yang jadi korban persekusi berakhir menjadi lebih kuat penganiayanya bonyok;negative
cuman orang tolol yang nganggep konflik palestina dan israel hanya konflik agama;negative
awalnya akan ada aksi duluan dari yang ini  malah aksi damai palestina juga hari itu smntara yang duluan daftar aksi yang itu dulu kecot dah tp berlebihan responnya ormas yang itu ke masa damai pendeta harus turun tangan ksih paham apa yang terjadi dengan konflik israeltanpa harus mengutuk israel;negative
mungkin ini hanya kebetulan ya hanya mau ngingetin anak pdt gilbert l greivance itu caleg pdip di bitung sudah rahasia umum bagaimana posisi gilbert dalam konflik israelpalestina dan ormas manguni ini dikerahkan ketika pdip dan ganjar berkampanye di bitung kebeteluan mungkin;negative
buat aksi solidaritas di daerah mayoritas nasrani di indonesia timur saja sudah bisa menimbulkan konflik apa lagi sampe konvoi kendaraan orang di sini tidak perduli isrl melakukan kejahatan kemanusiaan yang mereka  tahu nasrani harus membela israel begitupun sebaliknya muslim;negative
bukan itu kontek nya mas tidak sudah emosi nanggepin nya kita tidak mau negara kita ikut terpecah belah seperti konflik israel dan palestina kita boleh simpati sama palestina tapi kita juga harus menjaga keutuhan negara ini mas;negative
salah satu bahaya nyata kalau memandang konflik israel palestina dari agama;negative
laksono leh mereka yang pengen ini jadi konflik agama kita ngapain  malah menuhin ego mereka ngikutin ketololan mreka dan jadi memperbesar api provokasinga   konflik israelpalestine saja bukan konflik agama;negative
ya emg kristen identik sama israel tp yang bagian mana dulu   jangan semuanya dipukul rata jadi bagus dan mutlak benar  masalahnya tidak perlu ada konflik israelpalestina juga sudah rawan konflik di sana kalau berkaca ke masa lalu ayo dong kepalanya dinginkan semua ya;negative
dengan konflik israel  palestina akhir iniperlahan terbuka serta terlihat  mana hitam mana putih yang tadinya abu;negative
nah lho jadi konflik horizontal lagian saya heran sama cara kamu pada berkristen perjanjian lama bilang jangan kutuk israel tetep kamu pegang giliran larangan makan babi kamu sanggah aneh bener;negative
bang kayanya israel sudah mulai bergerak membuat konflik dalam negeri kita untuk mengalihkan perhatian kita dari perang gaza;negative
mas husni konflik ini hasil framing  dari pemerintah dan tv yang harinya memuat kejahatan perang israel terhadap palestina seolah israel adalah penjahatnya dan palestina  adalah korban padahal tv ini belum  tahu persis apa yang terjadi seharusnya isyu kemanusian yang diangkat dan bantuan;negative
tidak yakin mereka keristen saya bangini adu domba politik jaman  keristen dan  tahu ini bukan konflik agamakita  tahu yang di dilakukan israel sudah di luar nalarini bicara kemanusiaan mereka yang di sualwesi orang bayaran;negative
justru memahami sejarah yang akurat seperti di atas 👆 bikin saya mampu bersikap obyektif dalam konflik israelpalestina  btw membuka pikiran yang kmu maksud gimana ikutan benci kaum yahudi pengen negara israel lenyap  pemerintah kita pun dukung solusi damai dua negara;negative
waspadai juga para provokator yang memanfaatkan konflik terbaru palestinaisrael ini untuk kepentingan yang berbeda termasuk yang menggunakan isu ini untuk membully dan mempersekusi pihak yang berbeda pandangan silakan berbeda tapi kita tidak butuh memindahkan konfliknya ke indonesia;negative
konflik israel dan palestina itu konflik agama;negative
konflik palestinisrael  trak bantuan tiba di utara gaza;negative
padahal konflik palestina israel itu bukan konflik agama kenapa sih warga ini;negative
ini akibat memahami konflik palestine israel sebagai konflik agama;negative
kadang sedih juga lihat fans israelpalestina yang kamu hantam di tanah air ini bukan seperti itu kan tum cara memberi dukungan ke mereka yang terdampak konflik;negative
kalau dijadiin konflik agama semata maka akan ada orang yang buta belain yang villain sebatas karena hanya seagama contohnya seperti yang bela israel rata mereka tutup mata sama kejahatan perang yang dilakukan dan taunya skdr solidaritas berdasarkan preferensi agama semata;negative
sekali lagi kami ingatkan konflik israelpalestina itu adalah murni masalah kemanusiaan bukan konflik agama sangat tidak lucu jika gara dukung palestina atau israel lantas kita memindahkan konflik disana ke tanah air yang damai ini;negative
di daerah bekas konflik agama sperti di ambon keberpihakan kelompok kristen ke israel adalah sebuah identitisas ini untuk menunjukan eksistensi mereka  apalagi gencarnya aksi bela palestina oleh kelompok muslim rasa ingin menunjukan eksistensi kelompok kristen juga bertambah;negative
susah juga kalau mau bilang konflik palestinaisrael bukan masalah agama karena tanah palestina menyangkut  agama samawi banyaknya pro kontra di indonesia justru karena frame of reference agama yang dukung dan kontra semua karena agama fanatisme terjadi juga karena kaitan agama;negative
sebab kita bisa melihat konflik di afrika arab vs yaman uighur rohingya pengusiran pengungsi afghanistan oleh pakistan semua  konflik itu tidak menimbulkan goncangan sebesar perebutan yerusalem antara palestina israel;negative
jihad fii sabilillah adalah solusi atas konflik palestina bukan gencatan senjata karena sudah berulang kali israel mengkhianatinyausir zionis yahudi dari palestina;positive
pembunuhan masal anak palestina streaming live on tv kok ada saja yang pro israel berpendidikankah mereka punya tv kah mreka dan punya hati nuraini kah mereka  ini melulu masalah politik antara penjajah zionists setters dan yang terjajah ini bukan konflik agama debatlah kita;negative
jangan menghubungkan kkb dengan konflik palestina israel gerakan papua merdeka kkb itu lahir karena ketidakpuasan warga papua terhadap pemerintah indonesia yang tidak adil dalam pembangunan papua juga merasa terjajah dimanfaatkan sda diambil untuk memperkaya orang jawa bukan agama;negative
kata dosen saya dalam masalah dua pihak justru harus dicari permasalahan yang paling mendalam dan mendasar saya melihat konflik palestina israel ini berpondasi dari agama maka pemuka agama dari kedua pihak seharusnya bertemu diskusi politisi akan mengikuti;negative
tentang palestinaisrael sejak replace kami sudah sudah ingatkan isu ini sudah diseret jauh dari isu kemanusiaan menjadi konflik agama meskipun karenanya kami di bully oleh akun avkor tapi kami tetap teguh benar saja apa yang kami khawatirkan akhirnya terjadi di bitung;negative
sudah  tahun israel menjajah palestina smkn hari kekejaman mereka kaum zionis makin menjadi banyak korban dari perempuan hingga anak dan rs pun mereka hujani dengan bom hanya dengan jihad untuk mengatasi konflik palestina;negative
pada goblok memang konflik palestina israel tidak urusannya dengan kita bukan urusan kita;negative
ini sebenernya emang konflik yang punya faktor agama yang luas karena zionisme fabrikasi teologi zionis israel menargetkan propaganda kepada semua umat beragama termasuk muslim  bukan saja yahudi dan kristen tapi balik lagi sebagaimana kritis umat beragama thdp propaganda tersebut;negative
ku kira hanya israel amp  palestina yang punya konflik ternyata hubungan kisah cintaku juga;negative
kalau seperti ini apakah ada kemungkinan beberapa pihak diaproach oleh israel misalnya mossad menggunakan uang karena jadinya kita seperti dibuat konflik dengan saudara sendiri dan memecah fokus netizen;negative
sekarang kadal gurunnn indonesia dengar  karena konflik israel dan militan hamas teroris  pemerintah china menutup dan menghancurkan ratusan masjid  pemerintah india menutup masjid karena ada kerusuhunan  bangladesh akan menghapus islam sebagai agama resmi;negative
saat ini situasi yang berkaitan dengan konflik antara palestina dan israel telah mempengaruhi banyak orang di seluruh dunia kami di gmki ingin mengingatkan kepada semua pihak untuk tidak terprovokasi;negative
adi yaiyalah permenlu melarang tentang pengibaran bendera israel posisi presiden republik indonesia sudah sangat jelas dalam konflik israel dan palestina terus kok ini  malah membela israel apa namanya kalau bukan membelot;negative
yang disana itu konflik geopolitik yang disini  malah konflik agama uda tidak nyambung rakyat gaza maupun rakyat israel itu sama ada umat muslim dan kristennya disana kristen membunuh sesama kristen muslim membunuh sesama muslim tapi disini  malah dibuat konflik islam dan kristen;negative
alonely  kelompok yang membawa bendera israel telah mempersenjatai diri dengan senjata tajam yang berarti dengan sengaja dan terencana menimbulkan konflik dengan penganiayaan dan pembunuhan;negative
 wah  wah kamu paling  tahu soal israel palestina karena bolak balek di israel yang sedang terjadi konflik sudah jelas di palestina yang kena jajah debat bawa kata kata kotor saja sudah nunjukin lo siapa percuma debat sama orang tolol kek kamu juga;negative
kalau pada gamau ngakuin konflik israelpalestina selama ini dipolitisasi dengan konteks agama indonesia bakal selalu jadi bangsa yang hipokrit di mata saya;negative
polri betul paus harus sebagai penengah agar terjadi perdamaian namun tetap harus berdiri pada yang tertindas   seperti konflik rusia dan ukraina menggencarkan perdamaian namun berdiri dan selalu berdoa untuk yang tertindas ukraina   begitu juga konflik palestina dan israel;negative
yang merasa ini bukan soal narasi agama  cari teman mu yang kristen tanya mereka diajarkan apa soal israel dan palestina dari kecil  pendekatannya tidak bisa hukum tidak bisa benar salah ada pemahaman ini konflik agama dan percayalah banyak yang terluka dari proses selama ini;negative
bisa dilihat juga podcast ust felix siauw sama dari richard lee intinya bahwa konflik israel palestina juga ada unsur agama nya;negative
konflik israel palestina bisa dilihat dari berbagai sisi bisa konflik agama juga karena zionis yahudi itu balik ke tanah palestina berdasarkan kitab agama mereka mereka juga berupaya mengambil semua tanah palestina kan disana juga ada masjid al aqsa tempat suci umat islam;positive
kota bitung jangan bawa konflik israel palestina ke indonesia indonesia harus tetap aman dan damai 👇;negative
orang ini masih anggap palestina israel konflik agama mau laskar kristus kek laskar pelangi kek mohon pake otak dan perbanyak baca  mau bela israel kaya apapun kalau kamu kulit nya “berwarna”  terus ke sana tuh situ bakal diludahin dan dirasisin tidak usah tolol dah;negative
jadi reminder penting mematikan sekali kalau palestinaisrael disikapi sebagai konflik agama saja bisa jadi bahan bakar kemelut yang siap meledak di manamana;negative
yang konflik israel palestina yang bunuhbunuhan sesama indonesia;neutral
israel yahudi tidak punya konflik dengan islammereka hanya kebetulan menduduki menjajah tanah yang rakyatnya mayoritas islam tapi yahudi punya konflik yang sangat panjang dengan kristen pasca yesus diangkat menjadi tuhan oleh umat kristen;positive
 malah ngeles kamu jelas  gerombolan kafir itu pemicu konflik  kamu baca ini terkait larangan pengibaran dan penggunaan bendera teroris israel pasti kamu ngeles lagi;negative
ini yang saya khawatirkan ktk pemerintah ikutan bersuara mengerahkan masa tentang palestina atau israel kt tahun di indonesia ada orang  hidung datar yang mersa lebih arab dari orang arab palestina diberangkatkan jihad ke aana tidak mau tp ribut di negara kita sendiri yang konflik ngr lain kt yang berantem;negative
makanya saya tetap konsisten mengingatkan semua untuk belajar sejarah masuknya zionis ke tanah palestina biar tidak apa kali  kalau tetap menganggap konflik israelpalestina adalah konflik agama sampai metallica buat album dangdut juga tidak akan selesai masalahnya;negative
tulisan kek gini yang buat masalah makin runyam  sebarkan fakta bahwa konflik israelpalestina bukan konflik agama  sebarkan fakta sejarah masuknya kaum zionis ke tanah palestina  kalau belum kerjakan ini percayalah sampai kapanpun konflik tetap berlangsung;negative
yang ribut palestina sama israel di indo  malah ribut si ormas pro israel ntar ujungnya konflik antar agama mending nontonin saja sudah;negative
wajar saja konflik di daerah yang pemahaman agamanya rendah umat kristen protestan kebanyakan tidak memahami secara benar persoalan israel palestina mereka terlanjur didoktrin oleh para pendeta mereka tentang israel sebagai tanah yang dijanjikan allah;negative
laksono bang smua juga  tahu kalau interpretasi orang indo ke konflik palestina israel itu tuh agama dan etnis ini  bukan konflik sehari  bulan ini sudah turun temurun sudah masuk dalam ranah dakwah agama masing  tidak bisa dipungkiri kalau mayoritas orang islam mmbela palestina orang kristen dengan israel;negative
kalau dari pengamatan saya kebanyakan umat protestan di indonesia cenderung lebih pro israel daripada kebanyakan umat katolik di indonesia  saya lihat juga kebanyakan umat hindu di indonesia terutama orang bali  malah cukup apatis terkait konflik israelpalestina  correct me if im wrong;negative
miris dan ini yang saya takutin sejak replace tren boikot lalu  akhirnya banyak kan orang saling benci di negara sendiri garagara konflik israelhamas sudah macam suporter bola saja  pak  tolong speechnya digalakkan lagi agar tidak terlalu terbawa suasana gini;negative
orang indo ini yang ngebela israel karena pemikirannya masih mengenai konflik agama kamu tolol maksimal kata saya kamu goblok mata telinga hati kamu tertutup apa sampe sesusah itu buat buka sosmed kamu cari kebenarannya gimana;negative
polri setuju mas  polri harus menindak tegas pelaku kerusuhan yang mengatas namakan pro israel ini dan tentu kelompok ini punya koordinator nya dan penganiayan ini harus diusut tuntas jangan sampai menjadi replace konflik sara sebagaimana pernah kita alami dulu;negative
kaya  nya ya min warga indo sendiri masih banyak yang berfikir kalau palestina israel itu konflik agama;negative
ingat wooiiiini bukan tentang agama konflik di palestina vs israel masalah politik dan kemanusiaan;negative
kalau bukan konflik agama knp mayoritas yang bela palestina umat islam dan yang bela israel pasti non islam;positive
alonely kata siapa   konflik di israel dan palestina juga mencakup persoalan agama buktinya zionis yahudi mencoba menguasai mesjid tempat ibadah umat islam untuk mendirikan tempat ibadah mereka  apa itu bukan ranah agama kalau mau menilai yang adillah;positive
selama ksukuan amp  doktrin pnjajahan  masih jadi hal yang utama di otak mereka maka sbnrnya tinggal nunggu waktu saja trjdi konflik sprti ini  kalau  dulu di klimantan konflik suku karena ktimpangan sosial di maluku konflik karena agama di bitung konfliknya sangat tidak sangat ngebunuh karena israel;negative
ya cukup disayangkan saja mot sampai baku hantam seperti yang pembela israel  malah keroyok amp  persekusi yang pro palestina  malah jadi mirip suporter bola takutnya merembet jadi kekerasan berbasis sara konflik horizontal seperti yang sudahsudah;negative
keberpihakan pemerintah dengan landasan agama bisa memicu konflik horisontal dinegerinya sendiri yaitu konflik israel palestina ini seharusnya pemerintah mampu menjaga suasana kebatinan rakyatnya yang plural ini kita ini negara kepulauan sangat riskan pemisahan;negative
hell you hanya lihat video ini tanpa histori yang kelas menuduh us perancis dan israel baca sejarah tentang konflik dari congo israel  dari congo saja berhubungan mesra mengakui dan akan memindahkan embassy dari congo dari tel aviv ke jerusalem bhkn us saja melarang impor dari dari congo;negative
laksono tidak setuju banyak kepentingan di konflik palestina  israel lihat saja sejarahnya pendirian negara israel di tanah palestina pun salah satunya atas dasar agama;negative
mkny disingapur dilarang ngibarin bendera palestina maupun israel karena rawan konflik;negative
kurang setuju konflik di sana itu ada banyak kepentingan salah satunya agama bahkan pendirian negara israel di tanah palestina pun atas dasar agama;negative
tibatiba  malah menjadi konflik yang bisa merujuk ke sara seperti ini ayolah jangan sampai kalian semudah ini untuk diadu domba tolong mengibarkan bendera israel pun sudah salah hell bahkan tidak semua orang israel mendukung zionisme yang berkuasa di pemerintahan israel;negative
jujur saya tidak paham dengan isi pikiran beberapa masyarakat di indonesia konflik yang selama ini terjadi antara palestina dan israel bukanlah konflik agama karena di sana ada banyak sekali umat beragama yang hidup bersama bahkan antar ideologi yang berbeda pula tapi kenapa;negative
yang saya khawatirkan itu sentimen israel dan palestina dibawa ke konflik horizontal semoga baikbaik saja;negative
polri segera tindak lanjuti sebelum konflik meluaspalestina  israel bukan perang antar agama tapi perang melawan prnjajahan yang tidak berkesudahan;negative
begitu di makassar lagi ada demo palestina begitu bertepatan sama ormas warlok di sana nonis begitu gimana ceritanya ormas warlok gebukin salah satu orang ikut demo begitu orangny disabilitas begitu bawa atribut bendera israel begitu pecah konflik;negative
konflik palestinisrael biden optimis gencatan senjata dilanjutkan;negative
mengapa bitung sulut terjadi konflik pro palestina vs pro israel akun  ungkap pola adu domba intelijen hitam untuk kepentingan korporasi negara lain;negative
batara peristiwa ini menyulut konflik horizontal jika tidak ditangani dengan tegas dan adil otak dan provokatornya yakin dapat cuan dari israel israel diketahui berusaha keras diberbagai peluanglini membela kebejatan moral mereka agar diakui dunia harus ditindak;negative
lira  polri  kelihatan sekali pembelaannya kepada israel ini jelasljelas mencoreng nama indonesia dimata internasional yang selama ini terkenal sebagai pendukung dan pembela palestina tindak tegas pelakunya sebelum meluas jadi konflik horizontal;positive
indonesia negara damai bukan tempat untuk konflik israelpalestina seperti di bitung mumpung api kecil tolong segera padamkan polri jangan smp menjalar jadi konflik horizontal perang israelpalestina bukan konflik agama tapi penjajahan atas bangsa lain;negative
makanya ngak usah ikut urusan palestina israelpalestina karena konflik mrk rumit duanya melanggar kemanusiaan;neutral
yang konflik israelpalestina  malah indonesia sebangsa setanah air perang bunuhbunuhan chaos;negative
tidak heran kayaknya  masih  banyak yang pro israel diam karena doktrin pemuka agamaharusnya yang kyk gini lgsng ditangkap kalau tidak keknya bakal ada lagi di daerah lain  biasa divide et imperadibenturin ke konflik papuapengungsi rohingyaskrg konflik horizontal sama sbagian saudara kristen kita;negative
israel  palestina bukan konflik etnis atau agama demikian juga di bitung sulut  bahkan warga yahudi di israel atau kristen di eropa banyak yang menolak zionisme  sebaliknya sebagian muslim di arab atau indonesia juga bukan simpatisan palestina  stop kekerasan di bitung;negative
dubes palestina sebut gencatan senjata israelhamas belum cukup untuk selesaikan konflik;negative
alonely maaf bos ini jangan di bawa ke masalah agama konflik israel palestina juga bukan masalah agama tapi masalah penjajahan;negative
jangan memindah perang palestina israel ke negeri kita konflik di bitung kita serahkan ke aparat untuk mengurusinya dengan tetap memberikan pengawasan agar ada tindakan hukum seadiladilnya  ayo sobat jaga indonesia tetap damai tahan diri jangan terprovokasi;negative
analisa saya soal mslh bentrok pendukung bendera bintang dan bendera israel dan ini sebatas analisa   pengalihan isu  menunggu martir pemicu konflik horizontal  mulai di susupi agent rahasia  semoga ke khawatiran saya tidak terjadi;negative
seperti boikot terhadap produk perancis di as selama perang irak tahun  dan boikot turki terhadap israel atas konflik gaza tahun;negative
dari surat mereka yang beredar sptnya mereka tidak tahu replace konflik palestinaisrael hanya modal islamophobic pdhal agama mereka saja diludahi;negative
gereja evangelikal amerika kuat di indonesia timur  sejak konflik maluku pun sudah ada yang kibarkan bendera israel modern;negative
saya jamin mereka tidak ngerti konteks dan linimasa konflik israel  palestina;negative
pada  united nations ajukan usulan partisi wilayah israel amp  palestina  israel terima usul tsb agar konflik lekas usai  palestina amp  negara arab menolak maunya dapat seluruh wilayah  ironisnya kini palestina susahpayah dapatkan wilayah yang jauh lebih sempit daripada usul tsb;negative
yang ditakutkan orang orang suruhan israel atau intel israel yang menunggangi orang orang ini israel sudah menjawab tekanan dari masyarakat indonesia yang begitu kuat dengan memprovokasi masyarakat indonesia yang ujung ujungnya bakalan konflik berkepanjangan di indonesia;negative
yang protes buntut dari kejadian ini dan akan menjadi api penyulut kerusuhan yang lebih besar jangan sampai konflik antar agama ataupun etnis di masa lampau terulang kembali ingat itu konflik antara palestina dan israel jangan sampai terbawa sampai ke indonesia;negative
rt x smpe kapan orang harus dikasih paham juga bahwa konflik palestina dan israel itu bukan konflik agama;negative
tentara   telah menerbitkan video tentang apa yang disebut konflik di daerah pemukiman di jalur gaza  fakta menariknya adalah tidak terlihat adanya sasaran dalam rekaman penembakan tentara israel  lanjutan ⏬;negative
konflik palestina  israel berpotensi menumbuhkan sel teroris di indonesia menjelang pilpres   jangan ops nya sudah dimulai;positive
kalau tidak tegas penegak hukum akan jadi konflik lagi kaya poso apalagi sudah ada yang meninggal  orang dari bulan sabit merah yang bawa ambulan ini gila sih bener harus diadili mana bawa bendera israel oknum nya bubarin saja itu ormas laskar manguni;negative
ini konflik konyolabsurd sangat lha ngapain darah kita mendidih meluap luap amarah oleh bendera israel dan palestina emang kedua negara tsb kasih kerja dan makan torang ingat  anak istri jadi korban ingat  jawara sejati antar keluarga raih masa depan cerah;negative
ini salah kaprah ada anggapan konflik israelpalestina sebagai konflik agama islam vs yahudiislam vs kristen bukan salah besar anggapan itu ini soal penjajahan israel thd palestina  pembelaan kita thd palestina  adalah karena konstitusi ri tidak mau ada penjajahan di atas dunia ini;negative
buat pedhet sudah terjadi bentrok yang bisa memicu sara konflik horizontal saya ulangi sudah terjadi bentrok sekali lagi saya ulangi sudah terjadi bentrok  isback itu preman sok bela israel pok banteng merah anak pki komunis admin judi slot bd narkoba;negative
