text_clean;text_preprocessed;polarity_score;polarity
israel  palestina bukan konflik etnis atau agama demikian juga di bitung sulut  bahkan warga yahudi di israel atau kristen di eropa banyak yang menolak zionisme  sebaliknya sebagian muslim di arab atau indonesia juga bukan simpatisan palestina  stop kekerasan di bitung;['israel', 'palestina', 'konflik', 'etnis', 'agama', 'bitung', 'sulut', 'warga', 'yahudi', 'israel', 'kristen', 'eropa', 'tolak', 'zionisme', 'muslim', 'arab', 'indonesia', 'simpatisan', 'palestina', 'stop', 'keras', 'bitung'];-4;negative
dubes palestina sebut gencatan senjata israelhamas belum cukup untuk selesaikan konflik;['dubes', 'palestina', 'gencat', 'senjata', 'israelhamas', 'selesai', 'konflik'];-4;negative
alonely maaf bos ini jangan di bawa ke masalah agama konflik israel palestina juga bukan masalah agama tapi masalah penjajahan;['alonely', 'maaf', 'bos', 'bawa', 'agama', 'konflik', 'israel', 'palestina', 'agama', 'jajah'];-14;negative
jangan memindah perang palestina israel ke negeri kita konflik di bitung kita serahkan ke aparat untuk mengurusinya dengan tetap memberikan pengawasan agar ada tindakan hukum seadiladilnya  ayo sobat jaga indonesia tetap damai tahan diri jangan terprovokasi;['pindah', 'perang', 'palestina', 'israel', 'negeri', 'konflik', 'bitung', 'serah', 'aparat', 'urus', 'awas', 'tindak', 'hukum', 'seadiladilnya', 'ayo', 'sobat', 'jaga', 'indonesia', 'damai', 'tahan', 'provokasi'];-22;negative
analisa saya soal mslh bentrok pendukung bendera bintang dan bendera israel dan ini sebatas analisa   pengalihan isu  menunggu martir pemicu konflik horizontal  mulai di susupi agent rahasia  semoga ke khawatiran saya tidak terjadi;['analisa', 'mslh', 'bentrok', 'dukung', 'bendera', 'bintang', 'bendera', 'israel', 'batas', 'analisa', 'alih', 'isu', 'tunggu', 'martir', 'picu', 'konflik', 'horizontal', 'susup', 'agent', 'rahasia', 'moga', 'khawatir'];-26;negative
seperti boikot terhadap produk perancis di as selama perang irak tahun  dan boikot turki terhadap israel atas konflik gaza tahun;['boikot', 'produk', 'perancis', 'as', 'perang', 'irak', 'boikot', 'turki', 'israel', 'konflik', 'gaza'];-5;negative
dari surat mereka yang beredar sptnya mereka tidak tahu replace konflik palestinaisrael hanya modal islamophobic pdhal agama mereka saja diludahi;['surat', 'edar', 'sptnya', 'replace', 'konflik', 'palestinaisrael', 'modal', 'islamophobic', 'pdhal', 'agama', 'ludah'];-6;negative
gereja evangelikal amerika kuat di indonesia timur  sejak konflik maluku pun sudah ada yang kibarkan bendera israel modern;['gereja', 'evangelikal', 'amerika', 'kuat', 'indonesia', 'timur', 'konflik', 'malu', 'kibar', 'bendera', 'israel', 'modern'];-12;negative
saya jamin mereka tidak ngerti konteks dan linimasa konflik israel  palestina;['jamin', 'ngerti', 'konteks', 'linimasa', 'konflik', 'israel', 'palestina'];-6;negative
pada  united nations ajukan usulan partisi wilayah israel amp  palestina  israel terima usul tsb agar konflik lekas usai  palestina amp  negara arab menolak maunya dapat seluruh wilayah  ironisnya kini palestina susahpayah dapatkan wilayah yang jauh lebih sempit daripada usul tsb;['united', 'nations', 'aju', 'usul', 'partisi', 'wilayah', 'israel', 'amp', 'palestina', 'israel', 'terima', 'usul', 'tsb', 'konflik', 'lekas', 'palestina', 'amp', 'negara', 'arab', 'tolak', 'mau', 'wilayah', 'ironis', 'palestina', 'susahpayah', 'dapat', 'wilayah', 'sempit', 'usul', 'tsb'];-19;negative
yang ditakutkan orang orang suruhan israel atau intel israel yang menunggangi orang orang ini israel sudah menjawab tekanan dari masyarakat indonesia yang begitu kuat dengan memprovokasi masyarakat indonesia yang ujung ujungnya bakalan konflik berkepanjangan di indonesia;['takut', 'orang', 'orang', 'suruh', 'israel', 'intel', 'israel', 'tunggang', 'orang', 'orang', 'israel', 'tekan', 'masyarakat', 'indonesia', 'kuat', 'provokasi', 'masyarakat', 'indonesia', 'ujung', 'ujung', 'konflik', 'panjang', 'indonesia'];-31;negative
yang protes buntut dari kejadian ini dan akan menjadi api penyulut kerusuhan yang lebih besar jangan sampai konflik antar agama ataupun etnis di masa lampau terulang kembali ingat itu konflik antara palestina dan israel jangan sampai terbawa sampai ke indonesia;['protes', 'buntut', 'jadi', 'api', 'sulut', 'rusuh', 'konflik', 'agama', 'etnis', 'lampau', 'ulang', 'konflik', 'palestina', 'israel', 'bawa', 'indonesia'];-16;negative
rt x smpe kapan orang harus dikasih paham juga bahwa konflik palestina dan israel itu bukan konflik agama;['rt', 'x', 'smpe', 'orang', 'kasih', 'paham', 'konflik', 'palestina', 'israel', 'konflik', 'agama'];-4;negative
tentara   telah menerbitkan video tentang apa yang disebut konflik di daerah pemukiman di jalur gaza  fakta menariknya adalah tidak terlihat adanya sasaran dalam rekaman penembakan tentara israel  lanjutan ⏬;['tentara', 'terbit', 'video', 'konflik', 'daerah', 'mukim', 'jalur', 'gaza', 'fakta', 'tarik', 'sasar', 'rekam', 'tembak', 'tentara', 'israel', 'lanjut'];-21;negative
konflik palestina  israel berpotensi menumbuhkan sel teroris di indonesia menjelang pilpres   jangan ops nya sudah dimulai;['konflik', 'palestina', 'israel', 'potensi', 'tumbuh', 'sel', 'teroris', 'indonesia', 'jelang', 'pilpres', 'ops', 'nya'];6;positive
kalau tidak tegas penegak hukum akan jadi konflik lagi kaya poso apalagi sudah ada yang meninggal  orang dari bulan sabit merah yang bawa ambulan ini gila sih bener harus diadili mana bawa bendera israel oknum nya bubarin saja itu ormas laskar manguni;['tegak', 'hukum', 'konflik', 'kaya', 'poso', 'tinggal', 'orang', 'sabit', 'merah', 'bawa', 'ambul', 'gila', 'sih', 'bener', 'adil', 'bawa', 'bendera', 'israel', 'oknum', 'nya', 'bubarin', 'ormas', 'laskar', 'mangun'];-37;negative
ini konflik konyolabsurd sangat lha ngapain darah kita mendidih meluap luap amarah oleh bendera israel dan palestina emang kedua negara tsb kasih kerja dan makan torang ingat  anak istri jadi korban ingat  jawara sejati antar keluarga raih masa depan cerah;['konflik', 'konyolabsurd', 'lha', 'ngapain', 'darah', 'didih', 'luap', 'luap', 'amarah', 'bendera', 'israel', 'palestina', 'emang', 'negara', 'tsb', 'kasih', 'kerja', 'makan', 'torang', 'anak', 'istri', 'korban', 'jawara', 'sejati', 'keluarga', 'raih', 'cerah'];-15;negative
ini salah kaprah ada anggapan konflik israelpalestina sebagai konflik agama islam vs yahudiislam vs kristen bukan salah besar anggapan itu ini soal penjajahan israel thd palestina  pembelaan kita thd palestina  adalah karena konstitusi ri tidak mau ada penjajahan di atas dunia ini;['salah', 'kaprah', 'anggap', 'konflik', 'israelpalestina', 'konflik', 'agama', 'islam', 'vs', 'yahudiislam', 'vs', 'kristen', 'salah', 'anggap', 'jajah', 'israel', 'thd', 'palestina', 'bela', 'thd', 'palestina', 'konstitusi', 'ri', 'jajah', 'dunia'];-14;negative
buat pedhet sudah terjadi bentrok yang bisa memicu sara konflik horizontal saya ulangi sudah terjadi bentrok sekali lagi saya ulangi sudah terjadi bentrok  isback itu preman sok bela israel pok banteng merah anak pki komunis admin judi slot bd narkoba;['pedhet', 'bentrok', 'picu', 'sara', 'konflik', 'horizontal', 'ulang', 'bentrok', 'ulang', 'bentrok', 'isback', 'preman', 'sok', 'bela', 'israel', 'pok', 'banteng', 'merah', 'anak', 'pki', 'komunis', 'admin', 'judi', 'slot', 'bd', 'narkoba'];-32;negative
sebenernya emg bukan konflik agama tp pendukung masing masing terpisahkan oleh agama walau tidak semua yaa karena banyak juga yang melihat scr objektif kalau yang dilakuin israel salah tp sayangnya banyak sangat juga yang bela israel cmn grgr islamophobia itu fakta kok;['sebenernya', 'emg', 'konflik', 'agama', 'tp', 'dukung', 'pisah', 'agama', 'yaa', 'scr', 'objektif', 'dilakuin', 'israel', 'salah', 'tp', 'sayang', 'bela', 'israel', 'cmn', 'grgr', 'islamophobia', 'fakta'];-23;negative
orang indo ini kadang lucu ya konflik palestinaisrael ini jadi merembet ke muslimkristen bahkan yang di bali ada yang mbahas bom bali dan mengaitkan muslim  teroris yang saya pikir narasi ini sudah lama hilang karena banyak ulama yang meluruskan bahwa islam tidak mengajarkan terorisme;['orang', 'indo', 'kadang', 'lucu', 'ya', 'konflik', 'palestinaisrael', 'rembet', 'muslimkristen', 'bal', 'mbahas', 'bom', 'bal', 'kait', 'muslim', 'teroris', 'pikir', 'narasi', 'hilang', 'ulama', 'lurus', 'islam', 'ajar', 'terorisme'];3;positive
dan terjadilah seperti ini karena apa karena pemerintah tidak ada pendirian dan statement apaapa atas genosida israel  lalu polisi pun tidak bisa berbuat apaapa juga  akhirnya rakyat lagi yang jadi korban dan kembali lagi saling ribut konflik horizontal;['perintah', 'diri', 'statement', 'apaapa', 'genosida', 'israel', 'polisi', 'buat', 'apaapa', 'rakyat', 'korban', 'ribut', 'konflik', 'horizontal'];-13;negative
konflik israel palestina ini sebenernya dijadiin alesan buat islamphobic di indonesia buat melegalkan perlakuan mereka yang seperti ini banyak juga yang komen banyak minoritas tertindas di indonesia yang tertindas tu di indonesia bagian mana wong saya dari kecil sampe  besar saja adem;['konflik', 'israel', 'palestina', 'sebenernya', 'dijadiin', 'alesan', 'islamphobic', 'indonesia', 'legal', 'laku', 'komen', 'minoritas', 'tindas', 'indonesia', 'tindas', 'tu', 'indonesia', 'sampe', 'adem'];-11;negative
mnrt zionis  hidung datar tu simple mrk tu gini   islam tu ekstrimis teroris harus diperangi    israel benar memerangi islam   bangsa pilihan tuhan    tanah yang dijanjikan   intinya islamophobic  referensi literasi nol besar tentang substansi konflik palestina goblok ta;['mnrt', 'zionis', 'hidung', 'datar', 'tu', 'simple', 'mrk', 'tu', 'gin', 'islam', 'tu', 'ekstrimis', 'teroris', 'rang', 'israel', 'rang', 'islam', 'bangsa', 'pilih', 'tuhan', 'tanah', 'janji', 'inti', 'islamophobic', 'referensi', 'literasi', 'nol', 'substansi', 'konflik', 'palestina', 'goblok', 'ta'];-6;negative
anjing israel bantai semua aningnisrael kita perluas konflik biar bisa jihad sekalian anjing israell hancurkannn;['anjing', 'israel', 'bantai', 'aningnisrael', 'luas', 'konflik', 'biar', 'jihad', 'anjing', 'israell', 'hancurkannn'];-17;negative
ni orang pada bego ya kamu belain nasrani tp bahkan nasrani di palestine itu dibantai sama zionis yahudi juga dibantai gereja diancurin yang israel mau bantai bukan muslim tp orang palestinanya bukan konflik agama tp kepemilikan negara tulil dongo ni ormas;['ni', 'orang', 'bego', 'ya', 'bain', 'nasrani', 'tp', 'nasrani', 'palestine', 'bantai', 'zionis', 'yahudi', 'bantai', 'gereja', 'diancurin', 'israel', 'bantai', 'muslim', 'tp', 'orang', 'palestinanya', 'konflik', 'agama', 'tp', 'milik', 'negara', 'tulil', 'dongo', 'ni', 'ormas'];-25;negative
konflik memanas serangan hizbullah tewaskan tentara israel di bukit khazzan;['konflik', 'panas', 'serang', 'hizbullah', 'tewas', 'tentara', 'israel', 'bukit', 'khazzan'];-17;negative
yang masih nganggap konflik palestina israel sebagai konflik agama fiks tolol mendarah daging binatang semua saya lihat masih ada orang daerah yang bangga dukung israel tolol kamu binatang;['nganggap', 'konflik', 'palestina', 'israel', 'konflik', 'agama', 'fiks', 'tolol', 'darah', 'daging', 'binatang', 'lihat', 'orang', 'daerah', 'bangga', 'dukung', 'israel', 'tolol', 'binatang'];-9;negative
binatang tidak ada muslim indonesia yang bunuh pro israel nanti kalau konflik agama meluas gimana hatihati ya jika terkait dengan agama dan keyakinan orang tidak takut meski nyawa taruhan nya mereka ini tidak akan pernah disebut radikalekstrimis kristen;['binatang', 'muslim', 'indonesia', 'bunuh', 'pro', 'israel', 'konflik', 'agama', 'luas', 'gimana', 'hatihati', 'ya', 'kait', 'agama', 'yakin', 'orang', 'takut', 'nyawa', 'taruh', 'nya', 'radikalekstrimis', 'kristen'];-2;negative
alonely konflik palestinian adalah penjajahan israel atas bumi palestinian indonesia dukung palestinian saya dsri jawa tengah siap bela yang melukai sahabat palestinian di bitung;['alonely', 'konflik', 'palestinian', 'jajah', 'israel', 'bumi', 'palestinian', 'indonesia', 'dukung', 'palestinian', 'dsri', 'jawa', 'bela', 'luka', 'sahabat', 'palestinian', 'bitung'];-15;negative
sifat mereka memang begini dari dulu tak pernah menepati janji katanya genjatan senjata selama  hari  perang di syria  hari sekurangnya  kanakkanak yang syahid  ratio    sebulan konflik palestinisrael ratio bagi kanakkanak yang syahid sehari disana adalah   what;['sifat', 'tepat', 'janji', 'genjatan', 'senjata', 'perang', 'syria', 'kanakkanak', 'syahid', 'ratio', 'bulan', 'konflik', 'palestinisrael', 'ratio', 'kanakkanak', 'syahid', 'hari', 'sana', 'what'];-4;negative
—omongan kalau konflik israelpalestina bersangkutan sama agama ntahlah tidak bisa research ato otaknya sudah ketutup ampe gabisa paham kalau yang dilakukan para zionist itu genosida bukan perang lagi pokoknya aksi org² gejelas ini dikecam keras bahkan oleh banyak masyarakat sini;['omong', 'konflik', 'israelpalestina', 'sangkut', 'agama', 'ntahlah', 'research', 'ato', 'otak', 'tutup', 'ampe', 'gabisa', 'paham', 'zionist', 'genosida', 'perang', 'pokok', 'aksi', 'org', 'gejelas', 'kecam', 'keras', 'masyarakat'];-20;negative
curiga kalau sebenernya sudah ada tensi dan isu israel palestine jadi alibi buat meledakkan konflik;['curiga', 'sebenernya', 'tensi', 'isu', 'israel', 'palestine', 'alibi', 'ledak', 'konflik'];-19;negative
shiwie kocak dikira israel itu kristenpalestina itu islam padahal ini bukan konflik agama gini nih kalau pakai otot ngga pake otak;['shiwie', 'kocak', 'israel', 'kristenpalestina', 'islam', 'konflik', 'agama', 'gin', 'nih', 'pakai', 'otot', 'ngga', 'pake', 'otak'];-15;negative
upaya perang informasi dari konflik israelpalestina itu sudah brutal sangat  penghalalan segala cara untuk nyetir informasi baik dari berita palsu tuduhan dan tudingan penggunaan bahasa sudah benerbener chaos  berhatihati dalam menerima informasi isu ini tetap waspada;['upaya', 'perang', 'informasi', 'konflik', 'israelpalestina', 'brutal', 'halal', 'nyetir', 'informasi', 'berita', 'palsu', 'tuduh', 'tuding', 'guna', 'bahasa', 'benerbener', 'chaos', 'berhatihati', 'terima', 'informasi', 'isu', 'waspada'];-28;negative
sebenarnya mrk tidak dukung israel bang mrk ini islamophobia jadi yang berlawanan dengan islam pst mereka dukung dan ormas merah itu dari sejarahnya emang selalu berkaitan dengan sara mrk juga terlibat dalam konflik poso haruse dibubarkan tuh ormas karena sangat berbahaya;['mrk', 'dukung', 'israel', 'bang', 'mrk', 'islamophobia', 'lawan', 'islam', 'pst', 'dukung', 'ormas', 'merah', 'sejarah', 'emang', 'kait', 'sara', 'mrk', 'libat', 'konflik', 'poso', 'haruse', 'bubar', 'tuh', 'ormas', 'bahaya'];-7;negative
sudah jelas yang radikal itu manguni sendiri bawa sajam dan bendera israel yang dilarang uu pengibarannya manguni jangan memantik konflik agama;['radikal', 'mangun', 'bawa', 'sajam', 'bendera', 'israel', 'larang', 'uu', 'kibar', 'mangun', 'mantik', 'konflik', 'agama'];-21;negative
ini kalau jadi konflik agama parahhh sih secara israel disana membabi buta tanpa berfikir korban dari agama apa pleaseee woyyy sadaarrrr;['konflik', 'agama', 'parahhh', 'sih', 'israel', 'sana', 'babi', 'buta', 'berfikir', 'korban', 'agama', 'pleaseee', 'woyyy', 'sadaarrrr'];-23;negative
alonely inget ya konflik israelpalestine tuh bukan soal agama  wong yang agamanya yahudi sama kristen saja ikutan dibantai kok sama isriwiljadi plislah sadarini bukan soal agamapaus saja dukung palestina;['alonely', 'inget', 'ya', 'konflik', 'israelpalestine', 'tuh', 'agama', 'agama', 'yahudi', 'kristen', 'ikut', 'bantai', 'isriwiljadi', 'plislah', 'sadarini', 'agamapaus', 'dukung', 'palestina'];-1;negative
this is why we shouldnt bring religion in israelpalestina conflict yang ada  malah timbulin konflik baru apalagi di indonesia  banyak sdm rendah ngeri sangat lo kalau sudah perang agama gini demi apapun🫨;['this', 'is', 'why', 'we', 'shouldnt', 'bring', 'religion', 'in', 'israelpalestina', 'conflict', 'timbulin', 'konflik', 'indonesia', 'sdm', 'rendah', 'ngeri', 'lo', 'perang', 'agama', 'gin', 'apa'];-20;negative
gini jadinya kalau perang israelpalestina  disimplifikasi jadi perang agama jadi  malah kubukubuan dan bikin konflik baru;['gin', 'perang', 'israelpalestina', 'simplifikasi', 'perang', 'agama', 'kubukubuan', 'bikin', 'konflik'];-9;negative
akhir ini tl isinya pencabulan konflik israelpalestine perundungan bundir pembunuhan selingkuh pencurian kecelakaan dkk setiap  tweet lewat abis baca otomatis geleng sambil mbatin yaampun guila se saking🤚;['tl', 'isi', 'cabul', 'konflik', 'israelpalestine', 'rundung', 'bundir', 'bunuh', 'selingkuh', 'curi', 'celaka', 'dkk', 'tweet', 'abis', 'baca', 'otomatis', 'geleng', 'mbatin', 'yaampun', 'guila', 'saking'];-37;negative
pemerintah harus bisa bersikap bijak amp  cepat menangani konflik massa pro israel vs pro palestina di bitung sulawesi utara  banyak akun menyebarkan video dengan narasi provokatif sampai mengungkit kejadian poso di masa lalu jangan mau terprovokasi akun yang ingin terjadinya bentrok sipil;['perintah', 'sikap', 'bijak', 'amp', 'cepat', 'tangan', 'konflik', 'massa', 'pro', 'israel', 'vs', 'pro', 'palestina', 'bitung', 'sulawesi', 'utara', 'akun', 'sebar', 'video', 'narasi', 'provokatif', 'ungkit', 'jadi', 'poso', 'provokasi', 'akun', 'bentrok', 'sipil'];-14;negative
bukan masalah siapa yang memasukkan ijin trlbh dahulu tp ini tentang keberpihakan negara dan rakyat trhdp konflik di palestina yang trjajah mengapa mengiyakan aksi yang jelas bertentangan dengan aturan negara israel jelas penjajah dan tak ada ruang untuk itu;['masuk', 'ijin', 'trlbh', 'tp', 'pihak', 'negara', 'rakyat', 'trhdp', 'konflik', 'palestina', 'trjajah', 'iya', 'aksi', 'tentang', 'atur', 'negara', 'israel', 'jajah', 'ruang'];-18;negative
kalau luh takut konflik horizontal tidak usah memperkeruh suasana dengan video dan foto kejam  sudah luh maki israel saja tidak usah saudara di indonesia;['luh', 'takut', 'konflik', 'horizontal', 'keruh', 'suasana', 'video', 'foto', 'kejam', 'luh', 'maki', 'israel', 'saudara', 'indonesia'];-15;negative
ini konflik negara perasaan kenapa bawa bawa agama ya kalau mereka yang bela israel kayanya emang tolol si;['konflik', 'negara', 'asa', 'bawa', 'bawa', 'agama', 'ya', 'bela', 'israel', 'kaya', 'emang', 'tolol', 'si'];-19;negative
konflik palestina  israel di sulawesi;['konflik', 'palestina', 'israel', 'sulawesi'];0;neutral
polri sdm rendah padahal konflik israel sama palestine itu bukan sebatas konflik agama tolol;['polri', 'sdm', 'rendah', 'konflik', 'israel', 'palestine', 'batas', 'konflik', 'agama', 'tolol'];-21;negative
uangnya tidak dinikmati rakyat gaza hanya hamas yang menikmati donasi   strategi utama hamas menjual kebencian menuai donasi   tidak heran tiap tahun bikin konflik kali ini dibuat sangat  kejam karena dipikirnya amerika lemah lagi banyak utang tidak mungkin nolongin israel;['uang', 'nikmat', 'rakyat', 'gaza', 'hamas', 'nikmat', 'donasi', 'strategi', 'utama', 'hamas', 'jual', 'benci', 'tuai', 'donasi', 'heran', 'bikin', 'konflik', 'kali', 'kejam', 'pikir', 'amerika', 'lemah', 'utang', 'nolongin', 'israel'];-20;negative
ogah sangat saya ngeliat konflik israelpalestina diimpor ke sini  emangnya kerusuhan poso dan ambon tidak cukup untuk kalian;['ogah', 'ngeliat', 'konflik', 'israelpalestina', 'impor', 'emang', 'rusuh', 'poso', 'ambon'];-7;negative
jsp  posisi bangsa ini jelas anti penjajahan maka anti zionis israel  dan yang diherankan kenapa pendukung zionis ada di indonesia kalau berani tegas bubarkan ormasnya dan tangkap pelaku kebiadabannya   ini bukan konflik agama;['jsp', 'posisi', 'bangsa', 'anti', 'jajah', 'anti', 'zionis', 'israel', 'heran', 'dukung', 'zionis', 'indonesia', 'berani', 'bubar', 'ormasnya', 'tangkap', 'laku', 'biadab', 'konflik', 'agama'];-24;negative
konflik israelpalestina sedang gencatan senjata eh  malah di tanah air saling serang   semoga segera teratasi dan ditemukan akar perselisihannya;['konflik', 'israelpalestina', 'gencat', 'senjata', 'eh', 'tanah', 'air', 'serang', 'moga', 'atas', 'temu', 'akar', 'selisih'];-18;negative
sadar tidak si semnjk si elia angkat bicara ini  banyak sangat yang mulai melupakan bhineka tunggal ikamksd saya kn ya ini perang  bukan tntng agamaini juga genosidaaneh saja begitu msih ada saja yang memperdebatkan keagamaan atas konflik iniapa yang mereka bela dari israel;['sadar', 'si', 'semnjk', 'si', 'elia', 'angkat', 'bicara', 'lupa', 'bhineka', 'tunggal', 'ikamksd', 'kn', 'ya', 'perang', 'tntng', 'agamaini', 'genosidaaneh', 'msih', 'debat', 'agama', 'konflik', 'iniapa', 'bela', 'israel'];-5;negative
salah satu pihak yang paling senang dari konflik palestina ini adalah produsen dari produk yang kompetitornya sedang ramai diboikot karena diduga dukung israel dan banyak yang beralih ke produk mereka mungkin mereka ingin konflik jangan segera berakhir biar makin untung banyak;['salah', 'senang', 'konflik', 'palestina', 'produsen', 'produk', 'kompetitor', 'ramai', 'boikot', 'duga', 'dukung', 'israel', 'alih', 'produk', 'konflik', 'biar', 'untung'];-8;negative
dengan kejadian kerusuhan di manado ulah ormas kristen manguni yang pro israel ini harusnya ditanggapi dengan cepat sih sama polri maupun tni takutnya nanti menyebar kemana mana konflik nya;['jadi', 'rusuh', 'manado', 'ulah', 'ormas', 'kristen', 'mangun', 'pro', 'israel', 'tanggap', 'cepat', 'sih', 'polri', 'tni', 'takut', 'sebar', 'mana', 'konflik', 'nya'];-18;negative
bagus juga statement  konflik hamas dan israel disebut insiden teroris mungkin narendra modi melihat kedua belah pihak sama sama melakukan terorisme;['bagus', 'statement', 'konflik', 'hamas', 'israel', 'insiden', 'teroris', 'narendra', 'modi', 'belah', 'terorisme'];-18;negative
selama ini tidak terlalu ngerti sama konflik israel palestina sampe akhirnya tidak sengaja nemu podkes dari richard sama ustad salim a fillah di home youtube pro kontra soal penjelasannya ya wajar saja tapi disitu cerita ustad salim bagus dan enak sangat didenger buat awam kaya saya;['ngerti', 'konflik', 'israel', 'palestina', 'sampe', 'sengaja', 'nemu', 'podkes', 'richard', 'ustad', 'salim', 'a', 'fillah', 'home', 'youtube', 'pro', 'kontra', 'jelas', 'ya', 'wajar', 'situ', 'cerita', 'ustad', 'salim', 'bagus', 'enak', 'didenger', 'awam', 'kaya'];-15;negative
dari replace santer banyak agen agen israel di tanah air ternyata ini di simpen di titik titik yang rawan konflik;['replace', 'santer', 'agen', 'agen', 'israel', 'tanah', 'air', 'simpen', 'titik', 'titik', 'rawan', 'konflik'];-19;negative
si moniq melakukan pembiasan berita konflik palestina israel  malah terkesan hoax dan berbau hasutan perlu di report tu akun;['si', 'moniq', 'bias', 'berita', 'konflik', 'palestina', 'israel', 'kes', 'hoax', 'bau', 'hasut', 'report', 'tu', 'akun'];-10;negative
jenggot perdamaian dipastikan  juta persen mustahil terwujud dalam konflik palestinaisrael  ini akan jadi perang abadi amp  cikal bakal al malhamah kubro  thn konflik amp  perang lamanya;['jenggot', 'damai', 'juta', 'persen', 'mustahil', 'wujud', 'konflik', 'palestinaisrael', 'perang', 'abadi', 'amp', 'cikal', 'al', 'malhamah', 'kubro', 'thn', 'konflik', 'amp', 'perang'];2;positive
“perlu diwaspadai adanya kelompok teror yang menggunakan isu konflik palestinaisrael sebagai propaganda guna memicu aksi teror secara terorganisir dan lone wolf” ujar kapolri di acara peringatan hut ke brimob depok kamis   polri;['waspada', 'kelompok', 'teror', 'isu', 'konflik', 'palestinaisrael', 'propaganda', 'picu', 'aksi', 'teror', 'organisir', 'lone', 'wolf', 'kapolri', 'acara', 'ingat', 'hut', 'brimob', 'depok', 'kamis', 'polri'];-20;negative
yassalam konflik palestineisrael di belahan timteng sono merambat jadi konflik sektarian disini  kontol;['yassalam', 'konflik', 'palestineisrael', 'bahan', 'timteng', 'sono', 'rambat', 'konflik', 'sektarian', 'kontol'];-8;negative
kok ada orang setolol ini yang dengan sadar dukung israel  tidak ngikutin konflik israelpalestina apa gimana goblok;['orang', 'tolol', 'sadar', 'dukung', 'israel', 'ngikutin', 'konflik', 'israelpalestina', 'gimana', 'goblok'];-14;negative
israel di mana cuman bikin terror mengerikan kalau mayoritas tidak bisa menahan diri konflik bakal jadi besar;['israel', 'cuman', 'bikin', 'terror', 'keri', 'mayoritas', 'tahan', 'konflik'];-16;negative
please buat orang masih mikir israel palestina ini semata konflik agama wake tf up;['please', 'orang', 'mikir', 'israel', 'palestina', 'konflik', 'agama', 'wake', 'tf', 'up'];-9;negative
ini orang idiot bela israel atas dasar apa kalau merasa karena kristen lebih dekat dengan yahudi kalian tololnya luar biasa aslinya mereka hanya benci islam kalau sampe terjadi konflik kaya di poso baru  tahu rasa;['orang', 'idiot', 'bela', 'israel', 'dasar', 'kristen', 'yahudi', 'tolol', 'asli', 'benci', 'islam', 'sampe', 'konflik', 'kaya', 'poso'];-16;negative
netanyahu sedang mempertimbangkan opsi untuk mengundurkan diri dari jabatannya jika perang di gaza berakhir hal ini menunjukkan bahwa tekanan publik dan kritik terhadap tindakan israel dalam konflik tersebut semakin meningkat sebagai seorang;['netanyahu', 'timbang', 'opsi', 'undur', 'jabat', 'perang', 'gaza', 'tekan', 'publik', 'kritik', 'tindak', 'israel', 'konflik', 'tingkat'];-18;negative
manusia² bodoh ini tidak  tahu sejarah mereka ke israel yang ada diludahin salib dilarang manusia sampah harus diproses hukum jika tidak mau konflik meluas;['manusia', 'bodoh', 'sejarah', 'israel', 'diludahin', 'salib', 'larang', 'manusia', 'sampah', 'proses', 'hukum', 'konflik', 'luas'];-10;negative
fadly  sudah pasti berbuntut panjang soalnya ini terkait isu sara  semoga lekas ada ketegasan aparat  dan lagi yang pro israel kalian buta kalian tidak memplajari lebih dalam dari konflik israel dan palestina;['fadly', 'buntut', 'kait', 'isu', 'sara', 'moga', 'lekas', 'tegas', 'aparat', 'pro', 'israel', 'buta', 'memplajari', 'konflik', 'israel', 'palestina'];-15;negative
isi videonya apa si  belum nonton soalnya btw konflik palestina israel bukan konflik agama tapi politik genosida dan pencaplokan wilayah;['isi', 'video', 'si', 'nonton', 'btw', 'konflik', 'palestina', 'israel', 'konflik', 'agama', 'politik', 'genosida', 'caplok', 'wilayah'];-12;negative
mereka bodoh sama kaya israel tidak belajar dari pengalaman lupa sama konflik poso dll apa gmana ntar dibunuh bales smuanya yang disalahin islam juga ntar kalau ada kejadian bom dimana mana yang disalahin islam juga ni mereka yang memicu kalau tidak cepet di urus saya siap jihad;['bodoh', 'kaya', 'israel', 'ajar', 'alam', 'lupa', 'konflik', 'poso', 'dll', 'gmana', 'ntar', 'bunuh', 'bales', 'smuanya', 'disalahin', 'islam', 'ntar', 'jadi', 'bom', 'mana', 'disalahin', 'islam', 'ni', 'picu', 'cepet', 'urus', 'jihad'];-23;negative
terjadi bentrok antara massa pro israel dan pro palestina di kota bitung sulawesi utara tadi pagi   inilah bahayanya kalau konflik israel palestina ditarik ke isu agama jadi bisa mengadudomba dan memecahbelah bangsa ini  tapi untungnya saat ini keadaan disana sudah kondusif;['bentrok', 'massa', 'pro', 'israel', 'pro', 'palestina', 'kota', 'bitung', 'sulawesi', 'utara', 'pagi', 'bahaya', 'konflik', 'israel', 'palestina', 'tarik', 'isu', 'agama', 'mengadudomba', 'memecahbelah', 'bangsa', 'untung', 'sana', 'kondusif'];-16;negative
